agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
TRUE,2022-07-14T21:27:30.701Z,-1,1,-1,1991-10-30T00:00:00.000Z,TRUE,NA,-1,6.1,AE,TRUE,-1,4.6,4.6,2,TRUE,54,1,1955-01-01T00:00:00.000Z,1991-08-14T00:00:00.000Z,5065.09,1230.9,0,TRUE,1,TRUE,100000,60000,1991,TRUE,5565,0,5065.09,125000,1,N,1730,0,1230.9,0,0,NA,563,0,0,TRUE,"The ""Halloween"" Storm",0,0,250004,250004,"CHATHAM, TOWN OF",NA,NA,1,0,0,A,TRUE,0,AE,1,FALSE,MA,Currently Unavailable,02650,25001,25001010600,250010106001,41.7,-70,a2fd1190-14d8-40c0-8c78-eec48f3307d7
TRUE,2022-07-14T21:27:30.701Z,-1,1,8,2015-02-21T00:00:00.000Z,TRUE,NA,-1,6.1,AE,TRUE,-1,4.6,4.6,2,TRUE,54,1,1955-01-01T00:00:00.000Z,1991-08-14T00:00:00.000Z,2618.18,0,0,TRUE,1,TRUE,250000,100000,2015,TRUE,4618,2,2618.18,136691,1,N,0,2,0,0,0,NA,0,0,0,TRUE,NA,30000,0,250004,250004,"CHATHAM, TOWN OF",20,NA,1,307309,0,A,TRUE,1,AE,1,FALSE,MA,Currently Unavailable,02650,25001,25001010600,250010106001,41.7,-70,4c872a73-a094-4d08-b42b-d8372bbffc9c
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2004-09-16T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,10,1,1974-01-01T00:00:00.000Z,2000-02-15T00:00:00.000Z,112634.48,38301.23,10240,TRUE,1,TRUE,166000,50000,2004,TRUE,189617,3,112634.48,200970,4,N,94049,0,38301.23,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,10240,120274,NA,SANTA ROSA COUNTY *,NA,NA,1,203000,0,R,TRUE,6,NA,0,FALSE,FL,Currently Unavailable,32563,12113,12113010812,121130108122,30.4,-87.1,17f529a9-257a-4f4b-9f53-f957ff861095
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,1998-02-03T00:00:00.000Z,TRUE,NA,-1,NA,NA,TRUE,-1,NA,NA,1,TRUE,10,1,1953-01-01T00:00:00.000Z,1997-11-13T00:00:00.000Z,11200.14,0,0,TRUE,1,TRUE,167900,6600,1998,TRUE,11950,9,11200.14,154468,1,N,0,9,0,0,0,NA,612,0,0,TRUE,Pineapple Express - Southern,15000,0,060348,NA,"PALO ALTO, CITY OF",97,NA,1,167900,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,94303,06085,06085511100,060855111001,37.5,-122.1,2397f7c7-10ac-4f5a-88c6-992cbaf532f2
TRUE,2023-02-16T16:04:29.911Z,-1,1,8,2010-06-09T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,530.6,NA,1,TRUE,0,1,1969-01-01T00:00:00.000Z,1991-09-02T00:00:00.000Z,2553.64,348.67,0,TRUE,1,TRUE,55000,8400,2010,TRUE,3054,0,2553.64,43393,2,N,849,0,348.67,0,0,NA,0,0,0,TRUE,NA,30000,0,480266,480266,GUADALUPE COUNTY *,NA,NA,1,78314,0,A,TRUE,0,AE,1,FALSE,TX,Currently Unavailable,78123,48187,48187210606,481872106061,29.6,-98,1694cf59-6b81-44a8-9090-ad8698f2605c
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2005-08-28T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1979-01-01T00:00:00.000Z,2003-03-09T00:00:00.000Z,62112.62,25813.12,0,TRUE,7,TRUE,100000,40000,2005,TRUE,62613,0,62112.62,124000,1,N,26313,0,25813.12,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285256,NA,JACKSON COUNTY*,NA,NA,1,155000,0,A,TRUE,6,NA,0,FALSE,MS,Currently Unavailable,39563,28059,28059041300,280590413005,30.4,-88.5,10896259-0d1d-454b-a7a9-934e8f0e5510
TRUE,2019-09-19T13:45:58.425Z,2,1,-1,1991-10-31T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1974-01-01T00:00:00.000Z,1991-03-25T00:00:00.000Z,10080.47,1074.85,0,TRUE,1,TRUE,153800,12200,1991,TRUE,12039,1,10080.47,153800,1,N,2715,1,1074.85,0,0,NA,563,0,0,TRUE,"The ""Halloween"" Storm",0,0,250273,NA,"MARSHFIELD, TOWN OF",NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,MA,Currently Unavailable,02050,25023,25023506204,250235062042,42.1,-70.7,fa7bbdf2-8703-4736-9095-94386377d251
TRUE,2019-09-19T13:45:58.425Z,2,1,-1,1992-12-12T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1974-01-01T00:00:00.000Z,1991-03-25T00:00:00.000Z,2883.32,0,0,TRUE,1,TRUE,153800,12200,1992,TRUE,4043,1,2883.32,153800,1,N,0,1,0,0,0,NA,569,0,0,TRUE,December Storm - Nor'easter,0,0,250273,NA,"MARSHFIELD, TOWN OF",97,NA,1,0,0,A,TRUE,0,NA,0,FALSE,MA,Currently Unavailable,02050,25023,25023506204,250235062042,42.1,-70.7,b18deb81-8c9b-4f6d-bf6d-6267fbc2a63d
TRUE,2020-01-22T16:55:53.194Z,2,1,6,2000-06-05T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1974-01-01T00:00:00.000Z,1991-03-25T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,186100,13400,2000,TRUE,812,1,0,1504,1,N,0,1,0,0,0,NA,0,0,0,TRUE,NA,15000,0,250273,NA,"MARSHFIELD, TOWN OF",97,01,1,1880,0,A,TRUE,0,NA,0,FALSE,MA,Currently Unavailable,02050,25023,25023506204,250235062042,42.1,-70.7,2d2410a7-f926-4fef-a319-206c82847db9
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2002-07-04T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1972-01-01T00:00:00.000Z,1997-07-24T00:00:00.000Z,4005.14,2717.01,0,TRUE,1,TRUE,15700,6200,2002,TRUE,5005,1,4005.14,11932,1,N,3717,1,2717.01,0,0,NA,634,0,0,TRUE,Torrential rain,20000,0,485494,NA,NUECES COUNTY*,NA,NA,1,15700,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,78410,48355,48355003700,483550037002,27.9,-97.6,6c048e96-1b1b-4d97-af8a-a58b493d551d
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2002-09-27T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1972-01-01T00:00:00.000Z,1997-07-24T00:00:00.000Z,1903.02,0,0,TRUE,1,TRUE,17300,6500,2002,TRUE,2903,1,1903.02,13321,1,N,225,1,0,0,0,NA,170,0,0,TRUE,Flooding,20000,0,485494,NA,NUECES COUNTY*,01,NA,1,17300,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,78410,48355,48355003700,483550037002,27.9,-97.6,1cdbde50-af9a-41c5-8e5e-790e8a9c67c8
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2011-08-27T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,0,1,1960-01-01T00:00:00.000Z,2006-07-12T00:00:00.000Z,8447.55,0,0,TRUE,7,TRUE,250000,100000,2011,TRUE,9448,1,8447.55,204526,4,N,947,1,0,0,0,NA,280,0,0,TRUE,Hurricane Irene,30000,0,240066,NA,TALBOT COUNTY *,01,NA,1,596690,0,A,TRUE,0,NA,1,FALSE,MD,Currently Unavailable,21673,24041,24041960900,240419609001,38.7,-76.1,2bb285b2-f3e3-4f32-a735-292fb7d56a4b
TRUE,2020-01-22T16:55:53.194Z,-1,1,10,2005-10-24T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1965-01-01T00:00:00.000Z,2005-07-13T00:00:00.000Z,45751.02,0,0,TRUE,1,TRUE,250000,0,2005,TRUE,46751,1,45751.02,200000,1,N,0,0,0,0,0,NA,659,0,0,TRUE,Hurricane Wilma,30000,0,120168,NA,"KEY WEST, CITY OF",NA,NA,1,250000,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,33040,12087,12087971900,120879719002,24.6,-81.8,cb709ff1-8782-4cde-8aec-a062a2481764
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2003-09-18T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,10,1,1980-01-01T00:00:00.000Z,1993-11-30T00:00:00.000Z,34069.09,7733.38,0,TRUE,7,TRUE,250000,60000,2003,TRUE,34569,0,34069.09,212500,1,N,8233,0,7733.38,0,0,NA,174,0,0,TRUE,Hurricane Isabel,20000,0,240009,NA,"ANNAPOLIS, CITY OF",NA,NA,1,250000,0,R,TRUE,0,NA,0,FALSE,MD,Currently Unavailable,21403,24003,24003706302,240037063023,39,-76.5,33f730c4-e9be-4f72-be27-c5547cead8f7
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2012-10-29T00:00:00.000Z,TRUE,NA,-2,10,AE,TRUE,-1,7.5,7.5,3,TRUE,50,1,1979-07-01T00:00:00.000Z,1985-08-26T00:00:00.000Z,40603.53,4583.47,0,TRUE,2,TRUE,250000,100000,2012,TRUE,31710,1,40603.53,282161,1,N,5583,1,4583.47,0,0,NA,305,0,0,TRUE,Hurricane Sandy,30000,0,345286,NA,"BRIGANTINE, CITY OF",NA,NA,0,459832,0,R,TRUE,3,NA,1,FALSE,NJ,Currently Unavailable,08203,34001,34001010102,340010101022,39.4,-74.4,aefc6ab2-9cae-4eb8-83b5-0eab2c0d59c4
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,1998-02-04T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,10,1,1957-01-01T00:00:00.000Z,1997-10-03T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,137000,100000,1998,TRUE,361,9,0,1380,1,N,300,9,0,0,0,NA,119,0,0,TRUE,Flooding,15000,0,515531,NA,"VIRGINIA BEACH, CITY OF",01,01,1,1380,0,A,TRUE,0,NA,0,FALSE,VA,Currently Unavailable,23455,51810,51810041400,518100414003,36.9,-76.1,71755a49-4317-4918-8883-d1b8a8f5f6eb
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2001-11-12T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1979-01-01T00:00:00.000Z,1992-12-24T00:00:00.000Z,685,0,0,TRUE,1,TRUE,83000,13200,2001,TRUE,1185,0,685,66400,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,20000,0,125147,NA,ST. JOHNS COUNTY *,97,NA,1,83000,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32082,12109,12109020711,121090207113,30.2,-81.4,91a4f8a0-efb3-47a3-847e-30a4704201c3
TRUE,2020-01-22T16:55:53.194Z,1,1,7,2004-09-16T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,10,1,1967-07-01T00:00:00.000Z,2001-09-07T00:00:00.000Z,9037.89,34416.93,0,TRUE,7,TRUE,150000,60000,2004,TRUE,9537,0,9037.89,110679,1,N,34916,0,34416.93,0,0,NA,643,0,0,TRUE,Hurricane Ivan,30000,0,120173,NA,OKALOOSA COUNTY *,NA,NA,1,138349,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32579,12091,12091021501,120910215012,30.4,-86.6,6e275447-0407-44ea-a761-19b0367616b3
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,1998-02-05T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1963-01-01T00:00:00.000Z,1997-10-25T00:00:00.000Z,5543.12,0,0,TRUE,7,TRUE,20000,5000,1998,TRUE,6043,0,5543.12,15800,1,N,0,0,0,0,0,NA,612,0,0,TRUE,Pineapple Express - Southern,15000,0,060195,NA,MONTEREY COUNTY *,97,NA,1,20000,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,93953,06053,06053011900,060530119003,36.6,-121.9,6b17d182-c855-47ea-a419-401ed30dda48
TRUE,2019-10-19T03:42:08.849Z,-1,1,9,1995-10-04T00:00:00.000Z,TRUE,NA,-9,23,VE,TRUE,-1,NA,13.6,1,TRUE,10,1,1950-01-01T00:00:00.000Z,1995-08-28T00:00:00.000Z,882.88,0,0,TRUE,1,TRUE,92000,0,1995,TRUE,1974,9,882.88,92000,1,N,0,0,0,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120315,NA,WAKULLA COUNTY *,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32327,12129,12129010201,121290102012,30.1,-84.3,d86b3a99-5cd0-4278-9b80-53fcdbf52ad3
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,1998-09-03T00:00:00.000Z,TRUE,NA,-9,23,VE,TRUE,-1,NA,13.6,1,TRUE,10,1,1950-01-01T00:00:00.000Z,1995-08-28T00:00:00.000Z,6051.02,0,0,TRUE,1,TRUE,92000,0,1998,TRUE,7051,1,6051.02,71760,1,N,0,0,0,0,0,NA,615,0,0,TRUE,Hurricane Earl,15000,0,120315,NA,WAKULLA COUNTY *,NA,NA,1,92000,0,A,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32327,12129,12129010201,121290102012,30.1,-84.3,85641a83-ac71-4ebf-9f77-b2788a5a0afc
TRUE,2020-01-22T16:55:53.194Z,1,1,-1,2006-06-27T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,10,1,1966-07-01T00:00:00.000Z,1984-12-22T00:00:00.000Z,21327.59,4400,0,TRUE,1,TRUE,100000,4400,2006,TRUE,22328,1,21327.59,22328,1,N,5400,1,4400,0,0,NA,0,0,0,TRUE,NA,30000,0,420371,NA,"SOUTH MIDDLETON, TOWNSHIP OF",NA,NA,0,200000,0,A,TRUE,2,NA,0,FALSE,PA,Currently Unavailable,17065,42041,42041012600,420410126003,40.1,-77.2,16f64792-023f-4e86-b6be-f4cb6dd1b2ae
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2003-02-12T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1971-01-01T00:00:00.000Z,1997-09-26T00:00:00.000Z,5817.48,550.56,0,TRUE,7,TRUE,250000,60000,2003,TRUE,6317,0,5817.48,237500,1,N,1050,0,550.56,0,0,NA,0,0,0,TRUE,NA,20000,0,060230,NA,"SAN CLEMENTE, CITY OF",NA,NA,1,250000,0,R,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,92672,06059,06059042103,060590421034,33.4,-117.6,68a2bacf-b567-4d77-a908-23206ab27217
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2004-02-25T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1971-01-01T00:00:00.000Z,1997-09-26T00:00:00.000Z,1038.26,149.02,0,TRUE,7,TRUE,250000,60000,2004,TRUE,1538,0,1038.26,200000,1,N,649,0,149.02,0,0,NA,0,0,0,TRUE,NA,30000,0,060230,NA,"SAN CLEMENTE, CITY OF",NA,NA,1,250000,0,A,TRUE,0,NA,0,FALSE,CA,Currently Unavailable,92672,06059,06059042103,060590421034,33.4,-117.6,1cf0f0fe-6abd-4add-9c02-549b0e526f1c
TRUE,2021-09-03T17:33:13.270Z,-1,1,7,2018-03-02T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,0,1,1981-07-01T00:00:00.000Z,1984-09-26T00:00:00.000Z,3201.31,0,0,TRUE,R,TRUE,250000,100000,2018,TRUE,4451,F,3201.31,609318,1,N,0,F,0,0,0,NA,0,0,0,TRUE,NA,30000,0,250282,250282,"SCITUATE, TOWN OF",08,NA,0,760828,0,A,TRUE,0,AE,1,FALSE,MA,Currently Unavailable,02066,25023,25023505200,250235052002,42.2,-70.7,7cec5f8a-f262-4c54-b8c1-0dfdbd2bbe6d
TRUE,2020-01-22T16:55:53.194Z,1,1,-1,2003-09-18T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,10,1,1935-01-01T00:00:00.000Z,1997-11-20T00:00:00.000Z,4733.12,0,0,TRUE,7,TRUE,75000,18000,2003,TRUE,6776,0,4733.12,74794,1,N,0,0,0,0,0,NA,640,0,0,TRUE,Hurricane Isabel,20000,0,510235,NA,"WHITE STONE, TOWN OF",97,NA,1,93493,0,R,TRUE,0,NA,0,FALSE,VA,Currently Unavailable,22578,51103,51103030300,511030303004,37.6,-76.4,66e1d638-822c-4323-b251-5a25c3cf589b
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2006-06-27T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1968-01-01T00:00:00.000Z,2005-08-05T00:00:00.000Z,3061.57,0,0,TRUE,7,TRUE,200000,80000,2006,TRUE,3562,0,3061.57,176000,1,N,500,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,515525,NA,FAIRFAX COUNTY *,97,NA,1,220000,0,A,TRUE,1,NA,0,FALSE,VA,Currently Unavailable,22311,51059,51059452801,510594528011,38.8,-77.1,2ddd4741-8e59-4d1a-aec7-059894804bcc
TRUE,2020-01-22T16:55:53.194Z,1,1,7,2003-09-18T00:00:00.000Z,TRUE,3,3,11,AE,TRUE,-1,7.1,14.3,2,TRUE,60,1,1974-01-01T00:00:00.000Z,2000-08-05T00:00:00.000Z,2600.56,0,0,TRUE,1,TRUE,250000,11600,2003,TRUE,3600,1,2600.56,242500,1,N,0,1,0,0,0,NA,639,0,0,TRUE,Hurricane Isabel,30000,0,375348,NA,DARE COUNTY*,97,NA,1,250000,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,27920,37055,37055970502,370559705022,35.3,-75.5,4b8e76a9-593b-4d31-96c3-daccf15f7799
TRUE,2019-09-19T13:45:58.425Z,2,1,7,1996-09-05T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,60,1,1966-07-01T00:00:00.000Z,1984-11-20T00:00:00.000Z,13864.1,0,0,TRUE,1,TRUE,93500,0,1996,TRUE,15598,9,13864.1,93500,1,N,0,0,0,0,0,NA,592,0,0,TRUE,Hurricane Fran,0,0,375361,NA,"WRIGHTSVILLE BEACH, TOWN OF",NA,NA,0,0,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28480,37129,37129011800,371290118003,34.2,-77.8,324446d7-2f25-40d3-985a-7a1799c7efab
TRUE,2020-01-22T16:55:53.194Z,2,1,6,1998-08-26T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,60,1,1966-07-01T00:00:00.000Z,1984-11-20T00:00:00.000Z,1420.06,0,0,TRUE,1,TRUE,102900,0,1998,TRUE,2600,9,1420.06,102900,1,N,0,0,0,0,0,NA,613,0,0,TRUE,Hurricane Bonnie,15000,0,375361,NA,"WRIGHTSVILLE BEACH, TOWN OF",NA,NA,0,102900,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28480,37129,37129011800,371290118003,34.2,-77.8,2cf8cc42-dc27-48c6-96be-54f2991cffa4
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2004-07-27T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,0,1,1953-01-01T00:00:00.000Z,2001-06-07T00:00:00.000Z,NA,NA,NA,TRUE,7,TRUE,250000,100000,2004,TRUE,150,0,0,391200,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,240049,NA,MONTGOMERY COUNTY *,97,01,1,489000,0,A,TRUE,0,NA,1,FALSE,MD,Currently Unavailable,20816,24031,24031705702,240317057023,38.9,-77.1,5aa17453-e56c-4b5e-b181-b146fd1be061
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,1998-10-17T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1957-01-01T00:00:00.000Z,1997-12-26T00:00:00.000Z,1400.11,0,0,TRUE,7,TRUE,20000,5000,1998,TRUE,1900,0,1400.11,18200,1,N,0,0,0,0,0,NA,621,0,0,TRUE,Flooding,15000,0,480045,NA,"SAN ANTONIO, CITY OF",97,NA,1,20000,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,78209,48029,48029120800,480291208007,29.5,-98.4,144560e6-da4b-4565-a84e-307736575be7
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2000-10-10T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1957-01-01T00:00:00.000Z,1997-12-26T00:00:00.000Z,NA,NA,NA,TRUE,7,TRUE,20000,5000,2000,TRUE,350,0,0,1320,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,15000,0,480045,NA,"SAN ANTONIO, CITY OF",97,01,1,1650,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,78209,48029,48029120800,480291208007,29.5,-98.4,8fa448e4-a32a-4197-818b-adb793f41145
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,1998-09-28T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1950-01-01T00:00:00.000Z,1997-07-25T00:00:00.000Z,709.61,0,0,TRUE,1,TRUE,65000,10000,1998,TRUE,1709,1,709.61,60450,1,N,150,1,0,0,0,NA,620,0,0,TRUE,Hurricane Georges,15000,0,015000,NA,BALDWIN COUNTY*,01,NA,1,65000,0,A,TRUE,0,NA,0,FALSE,AL,Currently Unavailable,36530,01003,01003011601,010030116013,30.3,-87.5,e4b602b3-3bb4-433c-976a-200e380c90f8
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,2004-09-15T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1950-01-01T00:00:00.000Z,1997-07-25T00:00:00.000Z,31489.75,2598.5,0,TRUE,1,TRUE,100000,18000,2004,TRUE,32489,1,31489.75,98280,1,N,3598,1,2598.5,0,0,NA,642,0,0,TRUE,Hurricane Ivan,30000,0,015000,NA,BALDWIN COUNTY*,NA,NA,1,122850,0,A,TRUE,0,NA,0,FALSE,AL,Currently Unavailable,36530,01003,01003011601,010030116013,30.3,-87.5,50e02da1-cbd1-4828-979e-a008aab2e26a
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2005-08-29T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1972-01-01T00:00:00.000Z,2001-06-27T00:00:00.000Z,75000,30000,0,TRUE,7,TRUE,75000,30000,2005,TRUE,75500,0,75000,75500,1,N,46829,0,30000,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285256,NA,JACKSON COUNTY*,NA,NA,1,78000,0,R,TRUE,2,NA,0,FALSE,MS,Currently Unavailable,39564,28059,28059040900,280590409001,30.4,-88.7,4f6d2f4b-8896-429f-9a43-426e25a750ab
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2004-09-23T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1968-07-01T00:00:00.000Z,1987-04-01T00:00:00.000Z,3307.94,0,0,TRUE,1,TRUE,172900,34300,2004,TRUE,3807,0,3307.94,138320,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,120124,NA,"VERO BEACH, CITY OF",97,NA,0,172900,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,32960,12061,12061050402,120610504022,27.6,-80.4,c9074acf-e0c9-4fd7-81ce-cc146f0e7e77
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2004-06-29T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1969-07-15T00:00:00.000Z,1990-06-16T00:00:00.000Z,1420.89,0,0,TRUE,7,TRUE,250000,100000,2004,TRUE,1920,0,1420.89,127758,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,480296,NA,"HOUSTON, CITY OF",97,NA,1,159698,0,R,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,77042,48201,48201450802,482014508021,29.8,-95.6,2bf37dfa-71f8-4b44-ba1f-325c915751b8
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2009-04-28T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1969-07-15T00:00:00.000Z,1990-06-16T00:00:00.000Z,2019.66,0,0,TRUE,7,TRUE,250000,100000,2009,TRUE,2290,0,2019.66,179484,4,N,65,0,0,0,0,NA,239,0,0,TRUE,Spring Storm,30000,0,480296,NA,"HOUSTON, CITY OF",01,NA,1,299140,0,R,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,77042,48201,48201450802,482014508021,29.8,-95.6,65d987f1-e01c-4a4c-8523-08f6a6ac1616
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,1998-10-18T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1995-01-01T00:00:00.000Z,1997-08-18T00:00:00.000Z,170856.61,50000,0,TRUE,7,TRUE,200000,50000,1998,TRUE,171356,0,170856.61,190000,1,N,50500,0,50000,0,0,NA,621,0,0,TRUE,Flooding,15000,0,485493,NA,"NEW BRAUNFELS, CITY OF",NA,NA,1,200000,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,78130,48091,48091310501,480913105012,29.7,-98.1,218b982b-d046-43a5-a974-8dc826686905
