disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
3510,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,NM,New Mexico                    ,Biological,2020-04-10T00:00:00.000Z,2023-12-21T00:00:00.000Z,2023-12-20T00:00:00.000Z,6,0,0,1,0,0d6f06fb-6e3b-4b2d-bfb0-62238894349c,49d0b5058adf533c0668f02133b0f0ed427d512f,2023-12-21T14:41:26.934Z
5095,2015-08-09T00:00:00.000Z,WILLOW FIRE,2015-08-08T00:00:00.000Z,2015-08-12T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2015-08-11T00:00:00.000Z,2023-12-21T00:00:00.000Z,2023-12-21T00:00:00.000Z,9,0,0,1,1,00109852-5d13-4038-afac-026dcbf9b137,c3abcd61c0053b01509a1d91c3e1c6e9d93fb066,2023-12-21T14:41:26.934Z
5086,2015-06-17T00:00:00.000Z,KEARNY RIVER FIRE,2015-06-17T00:00:00.000Z,2015-06-27T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2015-06-19T00:00:00.000Z,2023-12-21T00:00:00.000Z,2023-12-21T00:00:00.000Z,9,0,0,1,1,d9ee3b67-0381-4126-8a31-419fbadded65,4a22d4147fc8f97be67cab1a2a4ba24a90981d6b,2023-12-21T14:41:26.934Z
5313,2020-06-20T00:00:00.000Z,BUSH FIRE,2020-06-20T00:00:00.000Z,,Fire Management,AZ,Arizona                       ,Fire,2020-06-23T00:00:00.000Z,2023-12-22T00:00:00.000Z,2023-12-22T00:00:00.000Z,9,0,0,1,1,2245e062-bec0-4d30-a9c3-ad5439a5b965,fbd0d5d5088a413aafc770f161691ec95b36b1d6,2023-12-22T13:41:26.772Z
4752,2023-12-23T00:00:00.000Z,FLOODING,2023-05-01T00:00:00.000Z,2023-05-27T00:00:00.000Z,Major Disaster,UT,Utah                          ,Flood,2023-12-24T00:00:00.000Z,2023-12-24T00:00:00.000Z,,8,0,0,1,1,d4f17cef-1b9a-4d98-9329-125d8c13a71f,72eb5479a028f7703eea2e2103341f1523606e9f,2023-12-24T03:02:01.259Z
1967,2011-04-08T00:00:00.000Z,TSUNAMI WAVES,2011-03-11T00:00:00.000Z,2011-03-12T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Tsunami,2011-04-08T00:00:00.000Z,2024-01-04T00:00:00.000Z,2023-12-27T00:00:00.000Z,9,0,0,1,1,f186fec8-7d05-4d11-ae89-c7eab1971fcd,32654e3149c15be87ca1d476f709a9069d763e99,2024-01-04T12:21:27.221Z
4237,2015-08-07T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2015-05-08T00:00:00.000Z,2015-05-29T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Severe Storm,2015-08-07T00:00:00.000Z,2024-01-04T00:00:00.000Z,2024-01-04T00:00:00.000Z,8,1,0,0,1,a60d558a-bc44-4aca-bacb-1160bc8b9cac,243f29d02467c7ecbec926c304e185e71d24850e,2024-01-04T20:21:26.694Z
5197,2017-08-17T00:00:00.000Z,LOLO PEAK FIRE,2017-08-17T00:00:00.000Z,2017-09-16T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2017-08-22T00:00:00.000Z,2024-01-05T00:00:00.000Z,2024-01-05T00:00:00.000Z,8,0,0,1,1,01cbf19f-246e-46a0-b551-eb66da7b41c0,bb84ea0fc95aec65df64912e221a5c405fd497d8,2024-01-05T16:02:14.142Z
4328,2017-08-08T00:00:00.000Z,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2017-01-07T00:00:00.000Z,2017-01-10T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm,2017-08-08T00:00:00.000Z,2024-01-05T00:00:00.000Z,2024-01-05T00:00:00.000Z,10,0,0,1,1,b0482c50-fd95-471b-bf33-2de5d15ea853,1af7eb4e2a99baccf1a4bee5908d6418658ee396,2024-01-05T16:02:14.142Z
5448,2022-08-14T00:00:00.000Z,JOY LAKE FIRE,2022-08-14T00:00:00.000Z,2022-08-15T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2022-08-15T00:00:00.000Z,2024-01-12T00:00:00.000Z,,9,0,0,1,1,9c74e22f-96ab-4601-bd6a-5a6b410059a5,f5074083f34d940a4e91befb2cb06b7758782787,2024-01-12T15:02:13.971Z
5402,2021-07-22T00:00:00.000Z,TAMARACK FIRE,2021-07-22T00:00:00.000Z,2021-07-29T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2021-07-23T00:00:00.000Z,2024-01-12T00:00:00.000Z,,9,0,0,1,1,78892160-126d-4e2e-a297-3a3d7cb960dc,f437ccc27c918fb5171d1faf0b46b5612397ea8e,2024-01-12T15:02:13.971Z
5480,2023-08-19T00:00:00.000Z,RIVER ROAD EAST FIRE,2023-08-18T00:00:00.000Z,2023-09-05T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2023-08-21T00:00:00.000Z,2023-11-28T00:00:00.000Z,,8,0,0,1,1,2371a721-51bb-42c5-9b2c-f0548e4de9f8,f0f05e0033919a5a0d9efc6b468be02f0541a08e,2023-11-28T16:01:58.266Z
5423,2021-12-30T00:00:00.000Z,MARSHALL FIRE,2021-12-30T00:00:00.000Z,2022-01-07T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2021-12-31T00:00:00.000Z,2023-11-28T00:00:00.000Z,,8,0,0,1,1,733f6c5b-3509-479e-aa04-fbec83acef76,71ac59cfa02c8a07c18b83f7dce1db37ab74c9f9,2023-11-28T16:01:58.266Z
5406,2021-08-10T00:00:00.000Z,RICHARD SPRING FIRE,2021-08-10T00:00:00.000Z,2021-08-13T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2021-08-12T00:00:00.000Z,2023-11-28T00:00:00.000Z,,8,0,0,1,1,c3d40c92-a998-4041-9bf8-eb4c5fa9936e,e6691cae8386515872f8de43a9e838b6d0b3b7a9,2023-11-28T16:01:58.266Z
5399,2021-07-17T00:00:00.000Z,BUFFALO WILDFIRE,2021-07-16T00:00:00.000Z,2021-07-16T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2021-07-20T00:00:00.000Z,2023-11-28T00:00:00.000Z,,8,0,0,1,1,bfae0ac7-9323-498e-b317-c888c66e8d20,57a1870325bb4c76eecb478d1ba8624a8f4df535,2023-11-28T16:01:58.266Z
5438,2022-04-30T00:00:00.000Z,CALF CANYON FIRE,2022-04-20T00:00:00.000Z,2022-07-23T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2022-05-02T00:00:00.000Z,2023-12-07T00:00:00.000Z,,6,0,0,1,1,9ca123b7-254d-48b2-9fa3-febe20e4c7a2,311e2b316f6ed75c9f6556b96babbc5638bfa4b7,2023-12-07T16:02:00.979Z
5437,2022-04-28T00:00:00.000Z,COOK'S PEAK FIRE,2022-04-28T00:00:00.000Z,2022-07-23T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2022-04-29T00:00:00.000Z,2023-12-07T00:00:00.000Z,,6,0,0,1,1,bd6e9bdc-9856-4f5f-9329-a70b44141da3,986369a455ce38050c5ff7607e97634d3c49f701,2023-12-07T16:02:00.979Z
5433,2022-04-12T00:00:00.000Z,NOGAL CANYON FIRE,2022-04-12T00:00:00.000Z,2022-07-23T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2022-04-13T00:00:00.000Z,2023-12-07T00:00:00.000Z,,6,0,0,1,1,32b5a70b-22fe-4528-8e0a-e43a96f42dbd,92bb2d42e16e2f85b7aae50c6920f8f5eba8b5c4,2023-12-07T16:02:00.979Z
5432,2022-04-12T00:00:00.000Z,MCBRIDE FIRE,2022-04-12T00:00:00.000Z,2022-07-23T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2022-04-13T00:00:00.000Z,2023-12-07T00:00:00.000Z,,6,0,0,1,1,04a7ec92-bb7e-4fb4-98d3-64aa04da0524,039c667ad1fa5469a8d0ff726efe87f2c0b63221,2023-12-07T16:02:00.979Z
5431,2022-04-12T00:00:00.000Z,HERMIT'S PEAK FIRE,2022-04-12T00:00:00.000Z,2022-07-23T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2022-04-13T00:00:00.000Z,2023-12-07T00:00:00.000Z,,6,0,0,1,1,b957982d-386d-4137-9ddd-cb664b8e5f40,5dafd242ed1b63b6da00e2ffe92c42a31d5526c0,2023-12-07T16:02:00.979Z
5456,2022-10-17T00:00:00.000Z,NAKIA CREEK FIRE,2022-10-16T00:00:00.000Z,2022-10-22T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2022-10-17T00:00:00.000Z,2023-12-21T00:00:00.000Z,,10,0,0,1,1,69ee9760-752f-4411-8d8b-8bb486cf7b3d,a4154abd5277e84ab5941d49d0d8c39e70a60665,2023-12-21T15:21:27.829Z
5455,2022-09-10T00:00:00.000Z,BOLT CREEK FIRE,2022-09-10T00:00:00.000Z,2022-10-24T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2022-09-14T00:00:00.000Z,2023-12-21T00:00:00.000Z,,10,0,0,1,1,779f675b-97e1-472f-88b8-92aeb46ddf1f,14495c1f3bb72fd5716ae83cf82f51fec458fa89,2023-12-21T15:21:27.829Z
5447,2022-08-04T00:00:00.000Z,LIND FIRE,2022-08-04T00:00:00.000Z,2022-08-05T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2022-08-05T00:00:00.000Z,2023-12-21T00:00:00.000Z,,10,0,0,1,1,638f5300-a10c-42c6-86b8-beea86075b7d,6c2b27d420140bc6d7a3523229b75a1a553a77ea,2023-12-21T15:21:27.829Z
5478,2023-08-09T00:00:00.000Z,MAUNA KEA BEACH FIRE,2023-08-08T00:00:00.000Z,,Fire Management,HI,Hawaii                        ,Fire,2023-08-10T00:00:00.000Z,2024-01-04T00:00:00.000Z,2023-12-27T00:00:00.000Z,9,0,0,1,1,f8cd93a2-2187-4159-96a2-0ed51afae14c,8aa79700da16a2de21621942cc7d35d38ee3bbeb,2024-01-04T12:41:28.287Z
5477,2023-08-09T00:00:00.000Z,PULEHU FIRE,2023-08-09T00:00:00.000Z,,Fire Management,HI,Hawaii                        ,Fire,2023-08-10T00:00:00.000Z,2024-01-04T00:00:00.000Z,2023-12-27T00:00:00.000Z,9,0,0,1,1,62e3e58e-d39f-4399-bed1-a8c5ea2a9af6,857f5e8d10731a77766aafe8ebf908b9a9fb948b,2024-01-04T12:41:28.287Z
5476,2023-08-09T00:00:00.000Z,UPCOUNTRY FIRE,2023-08-09T00:00:00.000Z,,Fire Management,HI,Hawaii                        ,Fire,2023-08-10T00:00:00.000Z,2024-01-04T00:00:00.000Z,2023-12-27T00:00:00.000Z,9,0,0,1,1,19feb41c-613f-4c22-9d2c-e82b17c6a596,a4b1b769c83295cb39961546442f83f1ccaa528e,2024-01-04T12:41:28.287Z
5475,2023-08-09T00:00:00.000Z,LAHAINA FIRE,2023-08-09T00:00:00.000Z,,Fire Management,HI,Hawaii                        ,Fire,2023-08-10T00:00:00.000Z,2024-01-04T00:00:00.000Z,2023-12-27T00:00:00.000Z,9,0,0,1,1,0e36b2fa-b637-48c9-bdba-c05302c1f2f1,cca88770fce9bddbe143d1f66631f7950ecfd052,2024-01-04T12:41:28.287Z
4031,2011-09-13T00:00:00.000Z,REMNANTS OF TROPICAL STORM LEE,2011-09-07T00:00:00.000Z,2011-09-11T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm,2011-09-13T00:00:00.000Z,2024-01-05T00:00:00.000Z,2024-01-05T00:00:00.000Z,2,1,0,1,1,a6f20be3-8cad-4e1b-b0cf-da074768ea17,bbe08f96b8042fb0931da94703e5eee0cf93a740,2024-01-05T16:21:29.918Z
5390,2021-06-09T00:00:00.000Z,JACKS VALLEY FIRE,2021-06-09T00:00:00.000Z,2021-06-10T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2021-06-10T00:00:00.000Z,2024-01-12T00:00:00.000Z,,9,0,0,1,1,058445c1-09a3-48e7-b528-b1fd9debc0f0,04b0fdebfc2f28afc997b10338ba5da98d5e808d,2024-01-12T15:02:13.971Z
5436,2022-04-23T00:00:00.000Z,ROAD 702 FIRE,2022-04-22T00:00:00.000Z,2022-04-30T00:00:00.000Z,Fire Management,NE,Nebraska                      ,Fire,2022-04-25T00:00:00.000Z,2023-11-28T00:00:00.000Z,,7,0,0,1,1,297ad363-a399-4a83-b79f-be1bd1faa4fc,cf3cd9b0c3cc3df059819fbd29b4666023fa75fb,2023-11-28T16:21:29.621Z
5425,2022-03-05T00:00:00.000Z,COTTONWOOD FIRE COMPLEX,2022-03-05T00:00:00.000Z,2022-03-16T00:00:00.000Z,Fire Management,KS,Kansas                        ,Fire,2022-03-07T00:00:00.000Z,2023-11-28T00:00:00.000Z,,7,0,0,1,1,2b1ad0fa-8ded-4dee-a61e-486c95ebf188,9979904a2e7fa600d4068d798c0ffdc44e7a202c,2023-11-28T16:21:29.621Z
5454,2022-09-10T00:00:00.000Z,MILO MCIVER FIRE,2022-09-10T00:00:00.000Z,2022-09-12T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2022-09-14T00:00:00.000Z,2023-12-07T00:00:00.000Z,,10,0,0,1,1,31a47786-1060-4290-b461-caea8b10bd0c,a5ec0f4f2d8a1cdcd0380a8cc769ccfafe9a24ef,2023-12-07T16:21:27.221Z
5442,2022-06-26T00:00:00.000Z,CLEAR FIRE,2022-06-21T00:00:00.000Z,2022-08-12T00:00:00.000Z,Fire Management,AK,Alaska                        ,Fire,2022-06-30T00:00:00.000Z,2023-12-07T00:00:00.000Z,,10,0,0,1,1,b5bd2c8f-1a00-4782-ae4e-63db4dec41a0,3e3f49833f7a6cf1316f972e9aa74a84874dcdd3,2023-12-07T16:21:27.221Z
5357,2020-09-08T00:00:00.000Z,HOLIDAY FARM FIRE,2020-09-08T00:00:00.000Z,2020-10-03T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2020-09-10T00:00:00.000Z,2023-12-07T00:00:00.000Z,,10,0,0,1,1,0e8b8ee5-23d7-4428-ab33-be183e1bfa34,b3d6a6234c63e12688945887132b802349e67077,2023-12-07T16:21:27.221Z
3522,2020-03-13T00:00:00.000Z,COVID-19 ,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,LA,Louisiana                     ,Biological,2020-04-30T00:00:00.000Z,2024-01-04T00:00:00.000Z,2023-12-28T00:00:00.000Z,6,0,0,1,0,1e9f965f-df29-4b42-88ee-2162664a73e2,0665fcdc3948f22ff2d5167c030e9222c9d3a5cc,2024-01-04T13:21:26.386Z
4232,2015-07-29T00:00:00.000Z,SEVERE STORM AND FLOODING,2015-06-09T00:00:00.000Z,2015-06-09T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm,2015-07-30T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-16T00:00:00.000Z,1,0,0,1,1,4cc319a3-176c-4888-8426-94fb51de37d4,0f0554764fcba85ecde6dd04aa5d733d48237dad,2024-01-23T12:21:33.388Z
4089,2012-11-03T00:00:00.000Z,HURRICANE SANDY,2012-10-26T00:00:00.000Z,2012-10-31T00:00:00.000Z,Major Disaster,RI,Rhode Island                  ,Hurricane,2012-11-03T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-16T00:00:00.000Z,1,1,0,1,1,20a55b1a-427d-481b-a687-fc2cb6633878,d0d95ca9dde39ee562269d9d1d25bde6fc109f05,2024-01-23T12:21:33.388Z
1949,2010-11-24T00:00:00.000Z,"SEVERE STORMS, FLOODING, ROCKSLIDES, AND MUDSLIDES ASSOC. WITH TS TOMAS",2010-11-08T00:00:00.000Z,2010-11-12T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Severe Storm,2010-11-24T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-17T00:00:00.000Z,2,0,0,1,1,546660f5-5d56-4b24-9d79-cab0a3c3fa29,90c83e81b847e22317667f72f657f082fd16a2cc,2024-01-23T15:41:32.659Z
1939,2010-09-28T00:00:00.000Z,HURRICANE EARL,2010-08-29T00:00:00.000Z,2010-08-31T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,2010-09-28T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-17T00:00:00.000Z,2,0,0,1,1,70fa6232-f1eb-4b1f-8a2d-5e925a53a909,31d32e399646ef3faf60352d633f7134b2383ff7,2024-01-23T15:41:32.659Z
1807,2008-10-29T00:00:00.000Z,HURRICANE OMAR,2008-10-14T00:00:00.000Z,2008-10-16T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,2008-10-29T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-17T00:00:00.000Z,2,0,0,1,1,4c5c3988-ae55-4ee8-9173-ef5ac4737520,6fe8de5d0ca9c483ff4f49dda880a829b4a8fe8b,2024-01-23T15:41:32.659Z
5249,2018-07-04T00:00:00.000Z,LAKE CHRISTINE FIRE,2018-07-04T00:00:00.000Z,2018-07-11T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2018-07-06T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-18T00:00:00.000Z,8,0,0,1,1,e0987b9f-09c7-4b4c-8050-76685a79a1c6,39d6c551b4a01e456069fc825440975857989ff0,2024-01-23T17:21:30.094Z
5248,2018-07-02T00:00:00.000Z,DOLLAR RIDGE FIRE,2018-07-02T00:00:00.000Z,2018-07-22T00:00:00.000Z,Fire Management,UT,Utah                          ,Fire,2018-07-06T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-18T00:00:00.000Z,8,0,0,1,1,5aa19b86-4103-433b-a12d-7c13eafe68e8,38d50ee4f4755d8f72110c79a792268ee2d31b7f,2024-01-23T17:21:30.094Z
5246,2018-06-28T00:00:00.000Z,SPRING CREEK FIRE,2018-06-28T00:00:00.000Z,2018-07-12T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2018-07-05T00:00:00.000Z,2024-01-23T00:00:00.000Z,2024-01-18T00:00:00.000Z,8,0,0,1,1,a8bfceff-eae8-40e8-a332-6ed73cc1f707,1aebb5e1aec0ca5ce094c4492cd42ae427e6db01,2024-01-23T17:21:30.094Z
1895,2010-03-29T00:00:00.000Z,SEVERE STORMS AND  FLOODING,2010-03-12T00:00:00.000Z,2010-04-26T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Severe Storm,2010-03-29T00:00:00.000Z,2024-01-24T00:00:00.000Z,2024-01-24T00:00:00.000Z,1,1,0,1,1,4eb6f7dd-19f2-4d7a-b6a6-ce0b14b3424d,54c85cde77e353a7f9b7089e94ac46472b0b65c3,2024-01-24T15:41:30.993Z
3603,2023-11-18T00:00:00.000Z,ELEVATED LEVELS OF LEAD AND COPPER IN THE WATER SUPPLY,2023-10-25T00:00:00.000Z,2024-01-23T00:00:00.000Z,Emergency,VI,Virgin Islands of the U.S.    ,Other,2023-11-19T00:00:00.000Z,2024-01-29T00:00:00.000Z,,2,0,0,1,0,b4199cf3-1eb5-4671-8373-cb19a3879a8a,01428bfced4c3fcc54d48c7e9a05fce8d206d1a2,2024-01-29T17:21:50.761Z
3604,2024-01-13T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND A POTENTIAL DAM BREACH",2024-01-10T00:00:00.000Z,2024-01-13T00:00:00.000Z,Emergency,CT,Connecticut                   ,Severe Storm,2024-01-13T00:00:00.000Z,2024-01-29T00:00:00.000Z,,1,0,0,1,0,2306c3ac-e96d-41ca-b898-261fa87de49a,2468157b03f94ccb6cbd13f0708ce3aa0084b9f2,2024-01-29T20:41:43.466Z
3570,2020-03-13T00:00:00.000Z,COVID-19,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Biological,2021-08-31T00:00:00.000Z,2024-01-30T00:00:00.000Z,2024-01-30T00:00:00.000Z,6,0,0,1,0,9f21cec8-7fc1-4e9f-af97-3c4149467cf7,dddec76e8598fce1ee4a7eb54ccbf2b12090edc4,2024-01-30T13:41:41.033Z
4754,2024-01-30T00:00:00.000Z,SEVERE STORM AND FLOODING,2023-12-17T00:00:00.000Z,2023-12-21T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm,2024-01-31T00:00:00.000Z,2024-01-31T00:00:00.000Z,,1,1,0,1,1,5f3e0ece-8aee-40b2-81f9-1bf8479e2641,a93c16ec7e077ac6aec9c8dfd526a994cbe10501,2024-01-31T01:21:57.284Z
3530,2020-07-26T00:00:00.000Z,HURRICANE HANNA,2020-07-25T00:00:00.000Z,2020-07-31T00:00:00.000Z,Emergency,TX,Texas                         ,Hurricane,2020-07-26T00:00:00.000Z,2024-02-06T00:00:00.000Z,2024-02-06T00:00:00.000Z,6,0,0,1,0,86d30588-d811-425c-a361-6501ef86ec60,6a5ac03c6daab96b488882ce03fa279661410c85,2024-02-06T18:01:47.834Z
5162,2016-11-12T00:00:00.000Z,PINNACLE MOUNTAIN FIRE,2016-11-12T00:00:00.000Z,2016-12-20T00:00:00.000Z,Fire Management,SC,South Carolina                ,Fire,2016-11-15T00:00:00.000Z,2024-02-07T00:00:00.000Z,,4,0,0,1,1,1c657b4e-716e-48a8-9696-6e1af5689fed,01c3b6fe74049e8de79431057747f03b90b92e89,2024-02-07T14:21:23.630Z
4340,2017-09-20T00:00:00.000Z,HURRICANE MARIA,2017-09-16T00:00:00.000Z,2017-09-22T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,2017-09-21T00:00:00.000Z,2024-02-08T00:00:00.000Z,,2,1,0,1,1,154d2f09-083a-4d33-8905-9adccbed2c02,c0070d6d9a1aea4e7be7d1706adaec9ee638a20e,2024-02-08T18:21:22.960Z
4335,2017-09-07T00:00:00.000Z,HURRICANE IRMA,2017-09-05T00:00:00.000Z,2017-09-07T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,2017-09-07T00:00:00.000Z,2024-02-08T00:00:00.000Z,,2,1,0,1,1,6bfd871b-de5f-4888-a8cf-b06303462d4d,e7c1be7f43d66175a1382aa3b7404b2d9b160eec,2024-02-08T18:21:22.960Z
1946,2010-10-26T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES ASSOC W TS OTTO",2010-10-04T00:00:00.000Z,2010-10-08T00:00:00.000Z,Major Disaster,PR,Puerto Rico                   ,Severe Storm,2010-10-26T00:00:00.000Z,2024-02-14T00:00:00.000Z,2024-02-14T00:00:00.000Z,2,0,0,1,1,637fd010-94d0-4cc7-82ad-c78c3f881f23,b07802cf53aa1776c60e5b5246d173d9ebc15132,2024-02-14T16:21:32.502Z
5486,2023-08-30T00:00:00.000Z,HIGHWAY 113 FIRE,2023-08-30T00:00:00.000Z,2023-10-24T00:00:00.000Z,Fire Management,LA,Louisiana                     ,Fire,2023-09-01T00:00:00.000Z,2024-02-15T00:00:00.000Z,,6,0,0,1,1,01ea9797-34a4-476c-b3d0-4f0f90250395,4d3f707ee0c91d9e7f34fd3cdd8d7a85c686f8f9,2024-02-15T15:21:20.950Z
5484,2023-08-25T00:00:00.000Z,IDA FIRE,2023-08-25T00:00:00.000Z,2023-10-12T00:00:00.000Z,Fire Management,LA,Louisiana                     ,Fire,2023-08-28T00:00:00.000Z,2024-02-15T00:00:00.000Z,,6,0,0,1,1,fec867bd-bfd1-4c14-afec-1966afd816aa,3b73b5926851bb3bd169a0542fa75c718c341b08,2024-02-15T15:21:20.950Z
4758,2024-02-19T00:00:00.000Z,SEVERE STORM AND FLOODING,2024-01-21T00:00:00.000Z,2024-01-23T00:00:00.000Z,Major Disaster,CA,California                    ,Severe Storm,2024-02-19T00:00:00.000Z,2024-02-19T00:00:00.000Z,,9,1,0,0,1,3a9ad4a6-53d4-4352-a88c-b845ce7d131a,2942dea44c320e2074e1020f96bb04ac9dba5b38,2024-02-19T23:21:24.821Z
4759,2024-02-15T00:00:00.000Z,WILDFIRES,2023-08-18T00:00:00.000Z,2023-08-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Fire,2024-02-20T00:00:00.000Z,2024-02-20T00:00:00.000Z,,10,1,0,1,1,bcc8d283-a3f2-4218-9a57-dbffc1b7ea5f,0174d6ec52abafef9c040a8f785fb43cd0b96d71,2024-02-20T17:02:45.576Z
5446,2022-08-03T00:00:00.000Z,MILLER ROAD FIRE,2022-08-02T00:00:00.000Z,2022-08-07T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2022-08-04T00:00:00.000Z,2023-12-07T00:00:00.000Z,,10,0,0,1,1,a3d1c859-8e66-43c3-b33b-599d486946cb,de14892cd84c893ca5a7e48a627adbf740fb4451,2023-12-07T16:41:29.573Z
5367,2020-09-09T00:00:00.000Z,SOUTH OBENCHAIN FIRE,2020-09-08T00:00:00.000Z,2020-10-14T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2020-09-10T00:00:00.000Z,2023-12-07T00:00:00.000Z,,10,0,0,1,1,3da7eea5-f6cf-4349-89cf-6de51c9aa7ad,02c041e1da67bb110dc9aeee7e3c92d75f3b6126,2023-12-07T16:41:29.573Z
4751,2023-12-13T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2023-12-09T00:00:00.000Z,2023-12-09T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm,2023-12-13T00:00:00.000Z,2024-01-31T00:00:00.000Z,,4,1,0,1,1,1a48127f-e07b-449f-b5b7-ab94bd8eb125,7efc91bab13da60a050e103d5a29d5ee73eed3ee,2024-01-31T01:41:33.818Z
4760,2024-02-15T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2023-12-25T00:00:00.000Z,2023-12-27T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Winter Storm,2024-02-20T00:00:00.000Z,2024-02-20T00:00:00.000Z,,8,0,0,1,1,2b0bf287-72c3-4e0c-826f-1aab345bfcc6,5f9ba8d1b715a6435a48f9f6102f35b853f667c5,2024-02-20T18:01:26.228Z
4756,2024-01-30T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2023-08-28T00:00:00.000Z,2023-08-30T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,2024-01-31T00:00:00.000Z,2024-01-31T00:00:00.000Z,,3,1,0,0,1,eb62f465-50eb-4194-b0ec-c59e5c7c8a2d,17da84f808f2cbae375c8ed5ea459576704893bb,2024-01-31T03:01:53.715Z
4757,2024-02-08T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2023-08-24T00:00:00.000Z,2023-08-26T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Flood,2024-02-08T00:00:00.000Z,2024-02-08T00:00:00.000Z,,5,1,0,0,1,8be43156-b483-4055-a0b8-91c802564b78,17e266e9c573a4d56ca955d0e2c4e6528b243b73,2024-02-08T19:41:22.944Z
4755,2024-01-30T00:00:00.000Z,SEVERE STORM AND FLOODING,2023-09-28T00:00:00.000Z,2023-09-30T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,2024-01-31T00:00:00.000Z,2024-01-31T00:00:00.000Z,,2,0,0,1,1,a7793b9c-ed4c-4e4d-a6cf-e0d75e029352,6b822cf3a9c32b4952c0272c9024314053bf9b8b,2024-01-31T13:41:47.510Z
